order_id,order_date,customer_name,city,state,country,region,category,sub_category,product_name,quantity,unit_price,discount,revenue,profit,payment_mode,source,log_revenue,log_profit,log_unit_price,has_discount,month_num,profit_margin,cluster_kmeans,cluster_dbscan,pca1,pca2,segment,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_iso,vote_lof,vote_dbscan,vote_total,is_anomaly,iso_label,iso_score,lof_label,lof_score,dbscan_label,vote_total,is_anomaly,revenue_winsor,profit_winsor,unit_price_winsor,is_outlier_revenue,is_outlier_profit,is_outlier_unit_price
57,2023-12-05,Rhea Krishnamurthy,Patna,Unknown,India,East,Home Decor,Wall Art,Wall Art Excepturi,4,62926.0,0,251704.0,40267.43,Credit Card,EC_2024_2025,12.436013045844655,10.603323066246656,11.049730603368106,0,12,0.1599793010838121,1,1,1.9997173784519164,-0.98656689775712,Intermediaire_2,1,-0.5344289205006993,1,0.9563875211339669,-1,0,0,1,1,0,1,-0.5344289205006993,1,0.9563875211339669,-1,1,0,251704.0,40267.43,62926.0,0,0,0
58,2024-10-16,Samarth Chatterjee,Patna,Unknown,India,East,Toys,Puzzle,Puzzle Ut,4,73473.0,15,249808.2,56964.33,Net Banking,EC_2024_2025,12.428452705458998,10.950198116146243,11.204686881123047,1,10,0.2280322663547464,2,0,2.204101247419345,0.4354070909874143,Premium,1,-0.47696450960666775,1,0.9655729291947918,11,0,0,0,0,0,1,-0.47696450960666775,1,0.9655729291947918,11,0,0,249808.2,56964.33,73473.0,0,0,0
59,2024-10-09,Ojas Konda,Pune,Unknown,India,West,Furniture,Cabinet,Cabinet Odit,3,29226.0,15,74526.3,17899.47,Net Banking,EC_2024_2025,11.21892078019685,9.792582248467378,10.282848218558184,1,10,0.2401765551221482,2,0,0.3323016789241875,0.3054562960061557,Premium,1,-0.4316702016001004,1,1.0660563886812184,-1,0,0,1,1,0,1,-0.4316702016001004,1,1.0660563886812184,-1,1,0,74526.3,17899.47,29226.0,0,0,0
60,2025-05-16,Heer Saran,Mumbai,Unknown,India,West,Home Decor,Vase,Vase Necessitatibus,2,9860.0,10,17748.0,4403.6,Credit Card,EC_2024_2025,9.784084455288346,8.390404728344791,9.19634286233233,1,5,0.2481180978138242,0,0,-1.8604370213196704,0.2418475648679321,Entree_gamme,1,-0.4838441828937145,1,1.0332070939867386,-1,0,0,1,1,0,1,-0.4838441828937145,1,1.0332070939867386,-1,1,0,17748.0,4403.6,9860.0,0,0,0
61,2025-04-30,Manikya Dar,Ahmedabad,Unknown,India,West,Sports,Football,Football Eveniet,5,17665.0,0,88325.0,17529.47,UPI,EC_2024_2025,11.388789793986067,9.7716957887367,9.779397167305078,0,4,0.1984655533540877,1,1,0.5921951162294133,0.0248514981123269,Intermediaire_2,1,-0.5745870056490526,1,1.0202154014557938,-1,0,0,1,1,0,1,-0.5745870056490526,1,1.0202154014557938,-1,1,0,88325.0,17529.47,17665.0,0,0,0
62,2024-04-09,Azad Kunda,Chennai,Unknown,India,South,Kitchen,Cookware Set,Cookware Set Nisi,2,13751.0,15,23376.7,5552.74,Debit Card,EC_2024_2025,10.05953785550774,8.622226853663307,9.528939547062684,1,4,0.2375330991970535,0,0,-1.4313710546209428,0.1083076222973464,Entree_gamme,1,-0.46801839815637997,1,1.0951439277367592,-1,0,0,1,1,0,1,-0.46801839815637997,1,1.0951439277367592,-1,1,0,23376.7,5552.74,13751.0,0,0,0
63,2025-01-26,Drishya Apte,Pune,Unknown,India,West,Kitchen,Juicer,Juicer Totam,5,11226.0,10,50517.0,2567.28,Debit Card,EC_2024_2025,10.830084987398925,7.85099169313396,9.32607687045878,1,1,0.0508201199596165,0,0,-0.8917310629729528,1.6895461386984556,Entree_gamme,1,-0.541722016106538,-1,1.1950802802820704,-1,0,1,1,2,1,1,-0.541722016106538,-1,1.1950802802820704,-1,2,1,50517.0,2567.28,11226.0,0,0,0
64,2023-12-27,Shray Arya,Pune,Unknown,India,West,Toys,Action Figure,Action Figure Cum,4,70618.0,5,268348.4,50743.1,COD,EC_2024_2025,12.500045141716503,10.834550633988128,11.165054509087586,1,12,0.1890941030391826,2,0,2.165788621221453,0.4508324528324159,Premium,1,-0.4656010103105987,1,1.0146012385516525,19,0,0,0,0,0,1,-0.4656010103105987,1,1.0146012385516525,19,0,0,268348.4,50743.1,70618.0,0,0,0
65,2024-06-23,Ritvik Madan,Bangalore,Unknown,India,South,Books,Biography,Biography Nobis,3,37492.0,15,95604.6,19263.79,UPI,EC_2024_2025,11.467986674729762,9.866034356403908,10.531909527867445,1,6,0.2014943841614294,2,0,0.6283173399601402,0.2051978990196709,Premium,1,-0.4260169727401838,1,0.9962460006523596,-1,0,0,1,1,0,1,-0.4260169727401838,1,0.9962460006523596,-1,1,0,95604.6,19263.79,37492.0,0,0,0
66,2024-06-22,Purab Batta,Chandigarh,Unknown,India,North,Kitchen,Juicer,Juicer Vero,2,34997.0,0,69994.0,11129.92,COD,EC_2024_2025,11.156179089908926,9.31748210033237,10.463046195981692,0,6,0.1590124867845792,1,1,0.0022619779080118,-1.7514018965206273,Intermediaire_2,1,-0.5107520516999318,1,0.996232273902051,-1,0,0,1,1,0,1,-0.5107520516999318,1,0.996232273902051,-1,1,0,69994.0,11129.92,34997.0,0,0,0
67,2025-05-28,Purab Krishna,Surat,Unknown,India,West,Kitchen,Mixer Grinder,Mixer Grinder Recusandae,2,71572.0,10,128829.6,14012.66,Credit Card,EC_2024_2025,11.766253642075045,9.547787847183333,11.17847318685848,1,5,0.1087689475089567,2,0,0.7684109195538156,-0.5555237239737175,Premium,1,-0.44175072106439706,1,1.0013522761653766,-1,0,0,1,1,0,1,-0.44175072106439706,1,1.0013522761653766,-1,1,0,128829.6,14012.66,71572.0,0,0,0
68,2024-02-23,Manikya Srinivasan,Goa,Unknown,India,West,Books,Biography,Biography Ad,5,38936.0,5,184946.0,30144.65,COD,EC_2024_2025,12.127824576528882,10.313795913139208,10.569700234355867,1,2,0.1629916299892933,2,0,1.6137963356658014,1.1906438535561616,Premium,1,-0.45638331521753495,1,0.989291814002329,-1,0,0,1,1,0,1,-0.45638331521753495,1,0.989291814002329,-1,1,0,184946.0,30144.65,38936.0,0,0,0
69,2023-11-24,Raghav Gara,Bhubaneswar,Unknown,India,East,Home Decor,Vase,Vase Molestiae,1,19506.0,0,19506.0,2911.1,Net Banking,EC_2024_2025,9.878528654494932,7.97662974938629,9.878528654494932,0,11,0.1492412590997565,0,1,-1.8160571584101584,-2.0158202684654034,Entree_gamme,1,-0.5699235810693517,1,0.9907386795662445,-1,0,0,1,1,0,1,-0.5699235810693517,1,0.9907386795662445,-1,1,0,19506.0,2911.1,19506.0,0,0,0
70,2025-01-02,Raghav Sabharwal,Ranchi,Unknown,India,East,Sports,Tennis Racket,Tennis Racket At,5,48227.0,10,217021.5,52730.72,UPI,EC_2024_2025,12.287756313783454,10.872972450994991,10.783695044237202,1,1,0.2429746361535597,2,0,2.0762229321890584,1.1051668860807702,Premium,1,-0.4834969197375234,1,1.049440950819689,-1,0,0,1,1,0,1,-0.4834969197375234,1,1.049440950819689,-1,1,0,217021.5,52730.72,48227.0,0,0,0
71,2024-08-31,Tanya Vora,Bangalore,Unknown,India,South,Sports,Tennis Racket,Tennis Racket Ipsa,3,2697.0,5,7686.45,387.48,Net Banking,EC_2024_2025,8.94734440802858,5.962241688431079,7.900266036767701,1,8,0.0504107878149145,0,0,-3.93201071202023,1.2612514250556024,Entree_gamme,-1,-0.6068006754176541,-1,1.1495410315165244,-1,1,1,1,3,1,-1,-0.6068006754176541,-1,1.1495410315165244,-1,3,1,7686.45,387.48,2697.0,0,0,0
72,2025-06-18,Mannat Dhaliwal,Ranchi,Unknown,India,East,Toys,RC Car,RC Car Eius,4,47678.0,20,152569.6,13719.94,Debit Card,EC_2024_2025,11.935382718720607,9.526678412052494,10.772246328364927,1,6,0.0899257781366662,2,0,1.040605468226096,0.6085310880375289,Premium,1,-0.4297895340570357,1,1.0605833797093243,-1,0,0,1,1,0,1,-0.4297895340570357,1,1.0605833797093243,-1,1,0,152569.6,13719.94,47678.0,0,0,0
73,2025-04-01,Drishya Korpal,Chandigarh,Unknown,India,North,Home Decor,Cushion,Cushion Quis,1,39545.0,15,33613.25,4294.42,COD,EC_2024_2025,10.422705363186138,8.365304617763137,10.585219830280774,1,4,0.127759737603471,0,0,-1.0135608411438717,-0.8160553201674137,Entree_gamme,1,-0.4487623079724885,1,1.0144803523051866,-1,0,0,1,1,0,1,-0.4487623079724885,1,1.0144803523051866,-1,1,0,33613.25,4294.42,39545.0,0,0,0
74,2024-03-14,Vritika Gade,Pune,Unknown,India,West,Toys,Puzzle,Puzzle Nesciunt,5,60787.0,15,258344.75,33333.56,Credit Card,EC_2024_2025,12.46205408302844,10.414349975625017,11.015147680053497,1,3,0.1290274333037535,2,0,2.070189933767763,1.011736011790732,Premium,1,-0.4564138140731911,1,0.9800505045197694,-1,0,0,1,1,0,1,-0.4564138140731911,1,0.9800505045197694,-1,1,0,258344.75,33333.56,60787.0,0,0,0
75,2024-12-09,Neysa Ganguly,Amritsar,Unknown,India,North,Toys,Action Figure,Action Figure Placeat,1,26035.0,20,20828.0,2957.26,Net Banking,EC_2024_2025,9.944101525421384,7.992356536635867,10.167235474692278,1,12,0.1419848281159909,0,0,-1.661148465219427,-0.6477908164481472,Entree_gamme,1,-0.48118605706416684,1,1.0270608297249773,-1,0,0,1,1,0,1,-0.48118605706416684,1,1.0270608297249773,-1,1,0,20828.0,2957.26,26035.0,0,0,0
76,2025-01-17,Adah Kaul,Ahmedabad,Unknown,India,West,Clothing,Kids Wear,Kids Wear Aut,5,41865.0,10,188392.5,36655.65,COD,EC_2024_2025,12.146288139467654,10.509350136967312,10.642229320654463,1,1,0.1945706437358165,2,0,1.754653316650888,1.1618179203673509,Premium,1,-0.45947053465048165,1,0.9867542151848443,-1,0,0,1,1,0,1,-0.45947053465048165,1,0.9867542151848443,-1,1,0,188392.5,36655.65,41865.0,0,0,0
77,2025-03-04,Shalv Subramaniam,Lucknow,Unknown,India,North,Kitchen,Cookware Set,Cookware Set Libero,4,76576.0,10,275673.6,39540.52,Net Banking,EC_2024_2025,12.526976463641878,10.585106538069695,11.246052049544687,1,3,0.1434323780006495,2,0,2.1034118165071054,0.4181870851910208,Premium,1,-0.4623377643525555,1,1.0205504578416122,0,0,0,0,0,0,1,-0.4623377643525555,1,1.0205504578416122,0,0,0,275673.6,39540.52,76576.0,0,0,0
78,2024-04-10,Chirag Hans,Bangalore,Unknown,India,South,Electronics,Camera,Camera Nostrum,2,33749.0,20,53998.4,6954.99,COD,EC_2024_2025,10.89672821437357,8.847358437865319,10.426735696300677,1,4,0.128799927405254,2,0,-0.4150127821898881,-0.2528960882652947,Premium,1,-0.4252050408082281,1,1.0562424863367634,-1,0,0,1,1,0,1,-0.4252050408082281,1,1.0562424863367634,-1,1,0,53998.4,6954.99,33749.0,0,0,0
79,2024-07-05,Saanvi Deshmukh,Pune,Unknown,India,West,Kitchen,Refrigerator,Refrigerator Sequi,4,46014.0,15,156447.6,8166.96,UPI,EC_2024_2025,11.960482800511128,9.007974462672864,10.736722709272955,1,7,0.0522025265967643,2,0,0.787939348987878,0.62212867234152,Premium,1,-0.4462899211362693,1,1.0552894303476676,-1,0,0,1,1,0,1,-0.4462899211362693,1,1.0552894303476676,-1,1,0,156447.6,8166.96,46014.0,0,0,0
80,2025-02-17,Yakshit Bajwa,Surat,Unknown,India,West,Beauty,Lipstick,Lipstick At,5,55423.0,10,249403.5,15673.19,Debit Card,EC_2024_2025,12.426831355369224,9.659770689524793,10.922767991922107,1,2,0.0628427026886147,2,0,1.6436936499138477,1.0480332248358266,Premium,1,-0.466872772723292,1,1.0006997335033827,-1,0,0,1,1,0,1,-0.466872772723292,1,1.0006997335033827,-1,1,0,249403.5,15673.19,55423.0,0,0,0
81,2023-12-05,Jayan Lall,Coimbatore,Unknown,India,South,Furniture,Cabinet,Cabinet Nobis,5,5463.0,5,25949.25,1306.37,Debit Card,EC_2024_2025,10.163936522458997,7.175772764609714,8.605936401250625,1,12,0.0503432661830283,0,0,-1.9399189004592887,1.9788002570561436,Entree_gamme,1,-0.5806953046161224,1,1.1311795248821137,-1,0,0,1,1,0,1,-0.5806953046161224,1,1.1311795248821137,-1,1,0,25949.25,1306.37,5463.0,0,0,0
82,2024-12-13,Kashvi Bakshi,Hyderabad,Unknown,India,South,Sports,Yoga Mat,Yoga Mat Deserunt,1,4714.0,0,4714.0,547.63,COD,EC_2024_2025,8.458504195067558,6.307424261660193,8.458504195067558,0,12,0.1161709800593728,0,1,-4.099788517423395,-1.4453436063445495,Entree_gamme,-1,-0.6592161720931831,1,1.0055989947167636,-1,1,0,1,2,1,-1,-0.6592161720931831,1,1.0055989947167636,-1,2,1,4714.0,547.63,4714.0,0,0,0
83,2025-06-20,Myra Goda,Ranchi,Unknown,India,East,Sports,Tennis Racket,Tennis Racket Cupiditate,4,31170.0,10,112212.0,22964.29,Debit Card,EC_2024_2025,11.628154129886587,10.041739224592202,10.347243454377017,1,6,0.2046509285994349,2,0,0.9025078411180246,0.7797427351192657,Premium,1,-0.43428751387248093,1,1.0229180840704717,-1,0,0,1,1,0,1,-0.43428751387248093,1,1.0229180840704717,-1,1,0,112212.0,22964.29,31170.0,0,0,0
84,2024-07-20,Jayesh Ramachandran,Goa,Unknown,India,West,Home Decor,Vase,Vase Similique,1,8927.0,20,7141.6,1373.47,COD,EC_2024_2025,8.873832134706955,7.2258234812485185,9.096947684621092,1,7,0.1923196482580664,0,0,-3.148107912747669,-0.2173655293376359,Entree_gamme,1,-0.5377792680141026,1,0.9690564534169483,-1,0,0,1,1,0,1,-0.5377792680141026,1,0.9690564534169483,-1,1,0,7141.6,1373.47,8927.0,0,0,0
85,2024-11-01,Hazel Reddy,Bhubaneswar,Unknown,India,East,Furniture,Cabinet,Cabinet Natus,1,16256.0,5,15443.2,1764.79,Credit Card,EC_2024_2025,9.644988807313226,7.476353461295936,9.696278864234223,1,11,0.1142761862826283,0,0,-2.310496074160066,-0.4592246573700458,Entree_gamme,1,-0.49136221988882883,1,1.0407211995137955,-1,0,0,1,1,0,1,-0.49136221988882883,1,1.0407211995137955,-1,1,0,15443.2,1764.79,16256.0,0,0,0
86,2025-06-02,Shamik Keer,Guwahati,Unknown,India,East,Toys,Board Game,Board Game Sequi,2,22240.0,0,44480.0,8602.03,UPI,EC_2024_2025,10.702817410686135,9.05986974577091,10.009692711382444,0,6,0.1933909622302115,1,1,-0.5956221648479089,-1.56902036450358,Intermediaire_2,1,-0.5291147543424858,1,1.0607629847900433,-1,0,0,1,1,0,1,-0.5291147543424858,1,1.0607629847900433,-1,1,0,44480.0,8602.03,22240.0,0,0,0
87,2024-03-29,Saira Trivedi,Goa,Unknown,India,West,Groceries,Oil,Oil Modi,3,62172.0,0,186516.0,23035.44,Debit Card,EC_2024_2025,12.136277666726857,10.044832588982436,11.037676100884426,0,3,0.1235038280898147,1,1,1.3668998748339012,-1.4824433163969533,Intermediaire_2,1,-0.5092417068340792,1,1.0918516909967615,-1,0,0,1,1,0,1,-0.5092417068340792,1,1.0918516909967615,-1,1,0,186516.0,23035.44,62172.0,0,0,0
88,2023-11-15,Baiju Dube,Lucknow,Unknown,India,North,Sports,Tennis Racket,Tennis Racket Aperiam,5,39458.0,5,187425.5,44132.79,COD,EC_2024_2025,12.141142047540518,10.694980981195425,10.583017437136888,1,11,0.2354684394599441,2,0,1.8094435480523088,1.1856291509583456,Premium,1,-0.47914369104034826,1,1.1339890628971507,-1,0,0,1,1,0,1,-0.47914369104034826,1,1.1339890628971507,-1,1,0,187425.5,44132.79,39458.0,0,0,0
89,2024-12-25,Ehsaan Butala,Thiruvananthapuram,Unknown,India,South,Books,Comics,Comics Voluptatibus,4,34376.0,5,130628.8,15353.38,Net Banking,EC_2024_2025,11.780122647437564,9.639156054332595,10.445143015094558,1,12,0.1175344181375001,2,0,0.8415723178169203,0.739727437046497,Premium,1,-0.4294317341285861,1,1.022349121800429,-1,0,0,1,1,0,1,-0.4294317341285861,1,1.022349121800429,-1,1,0,130628.8,15353.38,34376.0,0,0,0
90,2025-02-26,Bhavin Toor,Mumbai,Unknown,India,West,Clothing,Kids Wear,Kids Wear Ipsa,4,53084.0,15,180485.6,19220.42,Credit Card,EC_2024_2025,12.103411815772132,9.863780561168758,10.879649681447674,1,2,0.1064928171554954,2,0,1.3456388404722397,0.5653405233540557,Premium,1,-0.4230253220678301,1,0.9875465189020819,-1,0,0,1,1,0,1,-0.4230253220678301,1,0.9875465189020819,-1,1,0,180485.6,19220.42,53084.0,0,0,0
91,2025-06-08,Romil Sawhney,Guwahati,Unknown,India,East,Beauty,Lipstick,Lipstick Nostrum,3,60656.0,0,181968.0,26322.7,Debit Card,EC_2024_2025,12.111591621880857,10.17822495306676,11.01299032403541,0,6,0.1446556537413163,1,1,1.4046117157458304,-1.4723771360075617,Intermediaire_2,1,-0.5072184210808592,1,1.0279530828325742,-1,0,0,1,1,0,1,-0.5072184210808592,1,1.0279530828325742,-1,1,0,181968.0,26322.7,60656.0,0,0,0
92,2025-01-29,Mamooty Mannan,Chandigarh,Unknown,India,North,Electronics,Camera,Camera Ipsa,1,73564.0,15,62529.4,13309.3,Credit Card,EC_2024_2025,11.043408117470356,9.496293450579175,11.205924648132047,1,1,0.2128486759828142,2,0,0.1759866119576221,-1.0650473469121908,Premium,1,-0.47623543357898435,1,0.9634412536929938,1,0,0,0,0,0,1,-0.47623543357898435,1,0.9634412536929938,1,0,0,62529.4,13309.3,73564.0,0,0,0
93,2025-01-11,Reyansh Saraf,Patna,Unknown,India,East,Furniture,Sofa,Sofa Quaerat,5,26060.0,5,123785.0,24340.25,UPI,EC_2024_2025,11.726309547216,10.099927721015789,10.16819522292803,1,1,0.1966332754372484,2,0,1.0910961529717829,1.3521801513485543,Premium,1,-0.47643653212455744,1,1.014286478691421,-1,0,0,1,1,0,1,-0.47643653212455744,1,1.014286478691421,-1,1,0,123785.0,24340.25,26060.0,0,0,0
94,2025-01-08,Jayesh Madan,Hyderabad,Unknown,India,South,Beauty,Perfume,Perfume Qui,4,72702.0,5,276267.6,35015.76,Debit Card,EC_2024_2025,12.529128859864258,10.463582082998917,11.194137928144768,1,1,0.12674580732594,2,0,2.019444890070786,0.4387768969114974,Premium,1,-0.455496459231839,1,1.00155710968822,-1,0,0,1,1,0,1,-0.455496459231839,1,1.00155710968822,-1,1,0,276267.6,35015.76,72702.0,0,0,0
95,2024-01-12,Kiaan Ranganathan,Patna,Unknown,India,East,Electronics,Camera,Camera Temporibus,2,40818.0,20,65308.8,5824.16,UPI,EC_2024_2025,11.08689738057384,8.669941745867826,10.61690293826856,1,1,0.0891787936694581,2,0,-0.3002925225383373,-0.3296611615682538,Premium,1,-0.4281110637576882,1,1.0926714276038063,-1,0,0,1,1,0,1,-0.4281110637576882,1,1.0926714276038063,-1,1,0,65308.8,5824.16,40818.0,0,0,0
96,2024-05-31,Riya Varughese,Pune,Unknown,India,West,Groceries,Spices,Spices Reiciendis,3,24183.0,0,72549.0,17203.3,Credit Card,EC_2024_2025,11.192031258312332,9.752914631556752,10.093446536459291,0,5,0.2371266316558431,1,1,0.2382486404155075,-1.1023607200574776,Intermediaire_2,1,-0.5331757391081154,1,1.0227025578740365,-1,0,0,1,1,0,1,-0.5331757391081154,1,1.0227025578740365,-1,1,0,72549.0,17203.3,24183.0,0,0,0
97,2024-10-17,Yasmin Warrior,Patna,Unknown,India,East,Groceries,Oil,Oil Non,4,19526.0,15,66388.4,12866.73,Credit Card,EC_2024_2025,11.103292684166718,9.462477905857156,9.879553402240496,1,10,0.1938099125750855,2,0,0.1063011653861673,0.9678267801248674,Premium,1,-0.45188295783602533,1,0.9914374519947626,-1,0,0,1,1,0,1,-0.45188295783602533,1,0.9914374519947626,-1,1,0,66388.4,12866.73,19526.0,0,0,0
98,2023-11-26,Vihaan Bhalla,Mumbai,Unknown,India,West,Books,Fiction,Fiction Nemo,5,54037.0,0,270185.0,58810.96,Net Banking,EC_2024_2025,12.50686588969437,10.98210051456401,10.89744278176676,0,11,0.2176692266410044,1,1,2.3407986221696317,-0.4244043929733585,Intermediaire_2,1,-0.5868736465426337,1,1.0075134338148053,-1,0,0,1,1,0,1,-0.5868736465426337,1,1.0075134338148053,-1,1,0,270185.0,58810.96,54037.0,0,0,0
99,2024-02-12,Eshani Sani,Thiruvananthapuram,Unknown,India,South,Sports,Yoga Mat,Yoga Mat Optio,5,63813.0,0,319065.0,36797.04,Credit Card,EC_2024_2025,12.673153256918566,10.513199861869047,11.06372788099706,0,2,0.1153277231911989,1,1,2.291556441067025,-0.4918167583957644,Intermediaire_2,1,-0.5665397375768194,1,1.0058054805129577,-1,0,0,1,1,0,1,-0.5665397375768194,1,1.0058054805129577,-1,1,0,319065.0,36797.04,63813.0,0,0,0
100,2023-12-24,Arnav Badami,Lucknow,Unknown,India,North,Electronics,Mobile,Mobile Harum,3,74680.0,10,201636.0,41541.42,Credit Card,EC_2024_2025,12.214224330085491,10.634470352834812,11.220980988031997,1,12,0.2060218413378553,2,0,1.7466865650533985,-0.0718884548766583,Premium,1,-0.47302653870283107,1,0.9828310015672701,-1,0,0,1,1,0,1,-0.47302653870283107,1,0.9828310015672701,-1,1,0,201636.0,41541.42,74680.0,0,0,0
101,2025-06-16,Umang Virk,Coimbatore,Unknown,India,South,Clothing,Accessories,Accessories Natus,4,13189.0,10,47480.4,10986.33,Net Banking,EC_2024_2025,10.768093334388308,9.30449806974632,9.48721424571136,1,6,0.2313866353274144,2,0,-0.3501765791289107,1.1254996688194223,Premium,1,-0.47331420420295983,1,1.0508818295186484,-1,0,0,1,1,0,1,-0.47331420420295983,1,1.0508818295186484,-1,1,0,47480.4,10986.33,13189.0,0,0,0
102,2024-11-04,Ira Soni,Bhubaneswar,Unknown,India,East,Sports,Dumbbells,Dumbbells Quos,4,1138.0,10,4096.8,888.13,Credit Card,EC_2024_2025,8.318205523313098,6.790243456544124,7.037905963447182,1,11,0.2167862722124055,0,0,-4.11563573858894,2.109814886593953,Entree_gamme,-1,-0.6302046328734208,1,0.9895391160293905,-1,1,0,1,2,1,-1,-0.6302046328734208,1,0.9895391160293905,-1,2,1,4096.8,888.13,1138.0,0,0,0
103,2025-08-14,Arnav Karpe,Ranchi,Unknown,India,East,Furniture,Sofa,Sofa Repudiandae,5,76226.0,20,304904.0,22939.07,Credit Card,EC_2024_2025,12.627755531661172,10.040640442117242,11.241471009623098,1,8,0.0752337457035654,2,0,2.097436727675541,0.9204626950225984,Premium,1,-0.4853112593878696,1,0.9932616055290321,-1,0,0,1,1,0,1,-0.4853112593878696,1,0.9932616055290321,-1,1,0,304904.0,22939.07,76226.0,0,0,0
104,2025-02-10,Hansh Kaul,Surat,Unknown,India,West,Toys,Doll,Doll Totam,3,31343.0,15,79924.65,18762.37,Net Banking,EC_2024_2025,11.288852106519307,9.83966184395398,10.352778140184322,1,2,0.2347507308446113,2,0,0.4280255145884106,0.2773306209696106,Premium,1,-0.4286559588335959,1,1.0174724449694463,-1,0,0,1,1,0,1,-0.4286559588335959,1,1.0174724449694463,-1,1,0,79924.65,18762.37,31343.0,0,0,0
105,2023-11-17,Ela Srivastava,Lucknow,Unknown,India,North,Home Decor,Lamp,Lamp Pariatur,4,61338.0,15,208549.2,40557.88,Net Banking,EC_2024_2025,12.247935058627268,10.610510024471578,11.024171134959548,1,11,0.1944763154210124,2,0,1.8530178854933403,0.5078100337418193,Premium,1,-0.44282103850108734,1,0.9791997337643521,-1,0,0,1,1,0,1,-0.44282103850108734,1,0.9791997337643521,-1,1,0,208549.2,40557.88,61338.0,0,0,0
106,2024-05-19,Elakshi Sachdev,Mumbai,Unknown,India,West,Furniture,Table,Table Laudantium,1,8623.0,20,6898.4,677.28,Debit Card,EC_2024_2025,8.839189730282675,6.519560182038926,9.06230429314878,1,5,0.0981792879508149,0,0,-3.521051256864036,-0.2040585175446629,Entree_gamme,1,-0.5590839218559578,1,1.0354194854671748,-1,0,0,1,1,0,1,-0.5590839218559578,1,1.0354194854671748,-1,1,0,6898.4,677.28,8623.0,0,0,0
107,2024-10-27,Emir Ramanathan,Chennai,Unknown,India,South,Sports,Dumbbells,Dumbbells Aspernatur,3,41142.0,5,117254.7,7179.82,Net Banking,EC_2024_2025,11.672112299199394,8.87916886164938,10.624809082278963,1,10,0.0612326840629837,2,0,0.3136264927581799,0.1664381412859057,Premium,1,-0.43063064872946655,1,1.0316243348249894,-1,0,0,1,1,0,1,-0.43063064872946655,1,1.0316243348249894,-1,1,0,117254.7,7179.82,41142.0,0,0,0
108,2024-06-08,Prisha Shenoy,Coimbatore,Unknown,India,South,Clothing,Kids Wear,Kids Wear Architecto,5,13088.0,10,58896.0,11457.13,Debit Card,EC_2024_2025,10.983545434556431,9.346454800688765,9.47952746179172,1,6,0.1945315471339277,2,0,-0.0181075959433698,1.6291056618659896,Premium,1,-0.5133958982685681,1,1.0096902551212767,-1,0,0,1,1,0,1,-0.5133958982685681,1,1.0096902551212767,-1,1,0,58896.0,11457.13,13088.0,0,0,0
109,2024-09-07,Parinaaz Luthra,Jaipur,Unknown,India,North,Furniture,Bed,Bed Officiis,1,44965.0,10,40468.5,3617.94,Debit Card,EC_2024_2025,10.60830388296285,8.19393644426079,10.713661927620947,1,9,0.0894013862633878,2,0,-0.9306616127020826,-0.8681735461768517,Premium,1,-0.4557415573875642,1,0.9920487740460529,-1,0,0,1,1,0,1,-0.4557415573875642,1,0.9920487740460529,-1,1,0,40468.5,3617.94,44965.0,0,0,0
